Date,0
2016-01-05,0.0
2016-01-06,-0.004019334783141388
2016-01-07,-0.02979497845209166
2016-01-08,-0.06046175031637506
2016-01-11,-0.0755441359653909
2016-01-12,-0.07049521087431014
2016-01-13,-0.06184556370097885
2016-01-14,-0.09475847527236612
2016-01-15,-0.07619537822510475
2016-01-19,-0.1100261502626036
2016-01-20,-0.11651317536070657
2016-01-21,-0.11228849416364572
2016-01-22,-0.09396525306851858
2016-01-25,-0.06973963080486348
2016-01-26,-0.08503909027884801
2016-01-27,-0.06469841155421913
2016-01-28,-0.07947550042974089
2016-01-29,-0.0801439841693295
2016-02-01,-0.03813628658618537
2016-02-02,-0.03465298392119148
2016-02-03,-0.06471612933157055
2016-02-04,-0.049709568851310434
2016-02-05,-0.03319687871450981
2016-02-08,-0.06735636646462065
2016-02-09,-0.09940302355077997
2016-02-10,-0.10792366637812822
2016-02-11,-0.10751665120468984
2016-02-12,-0.1165626353933519
2016-02-16,-0.09779132866532696
2016-02-17,-0.060999395435349636
2016-02-18,-0.032262055598892656
2016-02-19,-0.03312574715287048
2016-02-22,-0.01981603996845142
2016-02-23,-0.004119880779684129
2016-02-24,-0.011228992325057835
2016-02-25,0.006107230536592508
2016-02-26,0.02088206572373085
2016-02-29,0.03012791116233112
2016-03-01,0.039457412083797744
2016-03-02,0.0722896314418386
2016-03-03,0.08297119367239801
2016-03-04,0.10125765707278381
2016-03-07,0.10165459042345447
2016-03-08,0.11505009360742019
2016-03-09,0.0955461324081725
2016-03-10,0.10970699025131718
2016-03-11,0.1118748727448637
2016-03-14,0.1362531937936471
2016-03-15,0.13656839678071606
2016-03-16,0.13215612133496268
2016-03-17,0.14522006515210562
2016-03-18,0.1572471849191887
2016-03-21,0.1739324155665403
2016-03-22,0.17537786692069657
2016-03-23,0.1772567975972246
2016-03-24,0.16460542916449628
2016-03-28,0.16759077602408978
2016-03-29,0.1674828078011245
2016-03-30,0.1841123224007854
2016-03-31,0.19248981749977018
2016-04-01,0.19671871528957924
2016-04-04,0.2055040400250696
2016-04-05,0.2049745646452129
2016-04-06,0.19211012836261127
2016-04-07,0.202292321299857
2016-04-08,0.18544384848611833
2016-04-11,0.19111238953771242
2016-04-12,0.1923535555584658
2016-04-13,0.18884153547793242
2016-04-14,0.20923514499530094
2016-04-15,0.20391124594675775
2016-04-18,0.20239732032341715
2016-04-19,0.20941503132203415
2016-04-20,0.20596785780740645
2016-04-21,0.21223990130740142
2016-04-22,0.21788716958303356
2016-04-25,0.23755905419143497
2016-04-26,0.23133766430694014
2016-04-27,0.24199682105479814
