Date,Close,MaxDayDelta,Volume_Change,Close_Change,rsi_14,close_5_sma,close_20_sma,close_60_sma,boll_ub,boll_lb,wr_14,dma
2013-02-14,1521.3800048828125,9.1199951171875,0.11041738041513582,0.0006906716689645265,68.85891760038284,1519.216015625,1504.8960021972657,1491.1632316343246,1528.6507834806803,1481.1412209138512,-11.15586531498914,22.61278154926913
2013-02-15,1519.7900390625,10.0999755859375,0.02095091681871608,-0.0010450813177572682,67.0456883750438,1519.5880126953125,1506.8385070800782,1492.057819366455,1528.6165681884202,1485.0604459717363,-16.51471265881114,22.38019332885733
2013-02-19,1530.93994140625,11.14990234375,-0.023342390667212,0.007336475471722448,72.51209693648555,1522.3739990234376,1509.0865051269532,1493.236065488873,1531.079709060953,1487.0933011929533,-0.0,24.724945253314445
2013-02-20,1511.949951171875,19.5299072265625,0.1311474535264916,-0.012404137955230099,55.596848545205006,1520.877978515625,1510.0559997558594,1493.7864738913142,1530.6465307074232,1489.4654688042956,-52.86757109455712,24.240528061810664
2013-02-21,1502.4200439453125,14.659912109375,0.008024864581884117,-0.006303057332801343,49.372401430683055,1517.29599609375,1510.4364990234376,1494.0331473214285,1530.1012194423918,1490.7717786044834,-79.39855092164646,23.023859514509013
2013-02-22,1515.5999755859375,13.219970703125,-0.20008421840640056,0.008772467921830174,56.60792829689823,1516.139990234375,1511.4755004882813,1494.6322258843315,1529.8174290358888,1493.1335719406738,-42.70601109238215,23.045777045355862
2013-02-25,1487.8499755859375,37.989990234375,0.17305487640817474,-0.018309580659152336,42.75349011677645,1509.7519775390624,1510.7200012207031,1494.448921822213,1531.6069679890793,1489.833034452327,-100.0,20.22107329497453
2013-02-26,1496.93994140625,13.97998046875,-0.008917864399596076,0.006109463971145868,47.30316280900074,1502.9519775390625,1510.5579956054687,1494.5144749691613,1531.8357833679731,1489.2802078429643,-74.02580144475334,18.148513312088653
2013-02-27,1515.989990234375,25.199951171875,-0.10651576744279645,0.012725994077109837,55.31780542865628,1503.7599853515626,1510.9654968261718,1495.0651292067307,1532.3360763673732,1489.5949172849705,-32.54947403111695,17.253852726862988
2013-02-28,1514.6800537109375,10.8800048828125,0.10148795698016522,-0.0008640799292052304,54.701722107201704,1506.2119873046875,1511.6015014648438,1495.555502319336,1532.5974466891864,1490.605556240501,-35.40150641315268,16.19848937988263
2013-03-01,1518.199951171875,18.510009765625,-0.055391685751676745,0.002323855425648391,56.11603283327483,1506.731982421875,1512.6059997558593,1496.1078059498857,1532.7908264986347,1492.421173013084,-27.737881985233535,15.328180378239267
2013-03-04,1525.199951171875,12.97998046875,-0.07608486826261429,0.00461072337316093,58.86653000361617,1514.2019775390625,1513.2074951171876,1496.8004760742188,1534.165261563808,1492.2497286705673,-12.497275805431379,15.176501464843795
2013-03-05,1539.7900390625,18.27001953125,0.05747957931484904,0.00956601649469957,63.939697876700514,1522.7719970703124,1515.4114990234375,1497.800233353016,1537.8410291562898,1492.9819688905852,-6.294789769974776,15.061753951671562
2013-03-06,1541.4599609375,7.1400146484375,0.01833444577075305,0.001084512714484509,64.47968526890818,1527.8659912109374,1516.9199951171875,1498.7924998890269,1542.074979476216,1491.765010758159,-6.291566528736378,17.020488392223115
2013-03-07,1544.260009765625,4.320068359375,-0.011471651314018061,0.0018164914425815581,65.41487083507812,1533.781982421875,1518.5269958496094,1499.802888997396,1546.355267180023,1490.6987245191958,-2.5012654973203596,20.1940958658854
2013-03-08,1551.1800537109375,9.5400390625,0.004828445735698406,0.004481139122655131,67.67964568768619,1540.3780029296875,1520.6164978027343,1500.9197838824728,1551.647476038814,1489.5855195666547,-1.9266745550139857,22.635208793308493
2013-03-11,1556.219970703125,8.9100341796875,-0.15365280675526938,0.0032490857396794137,69.25856170211972,1546.5820068359376,1522.5309936523438,1502.0963836020612,1557.3567616755076,1487.70522562918,-0.07023410225400077,28.295608585438686
2013-03-12,1552.47998046875,8.530029296875,0.059471123361414024,-0.0024032529493148713,66.65627164327373,1549.1199951171875,1524.3044921875,1503.1460418701172,1561.4797999789082,1487.129184396092,-5.978314490914473,32.79995422363277
2013-03-13,1554.52001953125,8.1400146484375,-0.061400160615100896,0.00131405176760091,67.37633008644491,1551.7320068359375,1526.0589904785156,1504.1944903938138,1565.5082765816385,1486.6097043753928,-3.1354510783216356,35.60450862962375
2013-03-14,1563.22998046875,8.7999267578125,0.1253907991007961,0.005602990523162488,70.3230277939206,1555.5260009765625,1528.2039916992187,1505.3752001953126,1570.875341346462,1485.5326420519755,-0.11488429732742025,39.27879150390618
2013-03-15,1560.699951171875,7.8800048828125,0.4962304076594417,-0.0016184626244926115,68.39064355029092,1557.42998046875,1530.169989013672,1506.4599992340686,1575.0818959112196,1485.2580821161243,-3.714596729987127,41.563193359374964
2013-03-18,1552.0999755859375,15.5699462890625,-0.38859124588231886,-0.005510332450180511,62.14001577929984,1556.6059814453124,1531.7854858398437,1507.3376910869893,1577.4435085066214,1486.127463173066,-16.758832074272178,42.39859619140634
2013-03-19,1548.3399658203125,18.6800537109375,0.19960120838284,-0.0024225306518709244,59.57626017867865,1555.777978515625,1532.6554870605469,1508.1113189121463,1578.9049461874986,1486.4060279335952,-24.589677655087606,41.616188964843786
2013-03-20,1558.7099609375,13.2200927734375,-0.11778062857428861,0.006697492376419811,63.98905779465963,1556.615966796875,1534.9934875488282,1509.0483308015046,1581.5622837363765,1488.4246913612799,-7.901565854894696,41.40479003906262
2013-03-21,1545.800048828125,15.159912109375,-0.03159664267009843,-0.008282433828555424,55.819593050104054,1553.12998046875,1537.1624877929687,1509.7165438565341,1581.3219166472747,1493.0030589386627,-34.7164651184913,39.78579345703133
2013-03-22,1556.8900146484375,11.8399658203125,-0.0909236665464177,0.007174256352702191,60.48646012486569,1552.3679931640625,1539.2269897460938,1510.5589272635323,1583.0009354008316,1495.4530440913559,-17.516847399574882,38.439389648437555
2013-03-25,1551.68994140625,18.6900634765625,0.07793771494854806,-0.0033400389194234714,57.42344662120763,1552.285986328125,1542.4189880371093,1511.2805240028783,1579.1647791448852,1505.6731969293335,-49.32861450447742,36.39498779296878
2013-03-26,1563.77001953125,12.260009765625,-0.09719744381200501,0.0077851108025177584,62.21087748982436,1555.3719970703125,1545.7604919433593,1512.1855153050915,1576.805153916749,1514.7158299699695,-4.328059394377555,35.68959228515632
2013-03-27,1562.8499755859375,12.169921875,0.015666060238528345,-0.0005883499068413123,61.64237173403641,1556.2,1548.1034912109376,1513.0442349708687,1576.6614182835704,1519.5455641383048,-7.821001214210901,34.67918945312499
2013-03-28,1569.18994140625,9.2000732421875,0.13390592990896333,0.00405666949441863,64.0784258258713,1560.877978515625,1550.8289855957032,1513.9799967447916,1576.1805474014398,1525.4774237899667,-3.4376696218563416,33.33818603515624
2013-04-01,1562.1700439453125,12.0999755859375,-0.16684521431770583,-0.0044735804606589324,59.56742850653165,1561.933984375,1553.027490234375,1515.6424967447917,1573.6500648481863,1532.4049156205635,-26.24969482421875,31.694394531250055
2013-04-02,1570.25,11.489990234375,0.203061265260015,0.005172264111710456,62.81247499983925,1565.64599609375,1555.2799926757812,1517.490496826172,1572.6968498456965,1537.8631355058658,-9.717941403613747,31.72319580078124
2013-04-03,1553.68994140625,21.669921875,0.22597036375054347,-0.010546128701639845,53.36004811740356,1563.62998046875,1555.9749877929687,1518.9441630045574,1571.8284421786634,1540.121533407274,-56.91092263913337,30.903994140624945
2013-04-04,1559.97998046875,10.0799560546875,-0.1748358005324323,0.004048451943253761,56.06455802519863,1563.0559814453125,1556.9009887695313,1520.578995768229,1571.2795655335403,1542.5224120055223,-38.985521363120874,29.682597656249982
2013-04-05,1553.280029296875,20.47998046875,0.04916628614575602,-0.00429489561132812,52.56789298349204,1559.8739990234376,1557.3519897460938,1522.1811625162761,1570.580988523191,1544.1229909689964,-58.07909329362898,29.261196289062354
2013-04-08,1563.0699462890625,14.43994140625,-0.17872452999792343,0.006302737952936344,56.806970426594425,1560.0539794921874,1557.946484375,1523.8819946289063,1571.0759145257027,1544.8170542242972,-30.179713210277676,28.5141894531248
2013-04-09,1568.6099853515625,12.969970703125,0.12665216547978608,0.0035443321494683655,59.037967166583876,1559.7259765625,1558.565985107422,1525.4901611328125,1572.4971540753302,1544.6348161395138,-15.353379028336345,28.89319335937489
2013-04-10,1587.72998046875,20.4599609375,0.061661102195660344,0.01218913260513399,65.63516063927489,1566.533984375,1560.3284851074218,1527.4181599934896,1579.0970984641185,1541.559871750725,-2.7031819088497997,29.538190917968677
2013-04-11,1593.3699951171875,11.179931640625,-0.01720068918586304,0.0035522505198095633,67.3077878806381,1573.2119873046875,1562.2709838867188,1529.4629923502605,1585.9165069126514,1538.6254608607862,-6.879830852888857,30.87959228515615
2013-04-12,1588.8499755859375,13.330078125,-0.05529250578234801,-0.002836767069231527,64.59432446188833,1580.3259765625,1563.551983642578,1531.4048258463542,1590.0233386627528,1537.0806286224033,-14.69317819741004,31.107795410156314
2013-04-15,1552.3599853515625,36.5599365234375,0.45343371934541166,-0.022966290584432447,47.830254504095464,1578.183984375,1563.1349853515626,1532.7336588541666,1590.0544715784092,1536.215499124716,-77.77011101334227,29.041789550781232
2013-04-16,1574.5699462890625,22.989990234375,-0.21575149191116982,0.014307223290395576,55.41487452339198,1579.3759765625,1564.2584838867188,1534.2941589355469,1591.114320930783,1537.4026468426546,-39.377768211906556,28.245786132812555
2013-04-17,1552.010009765625,30.8800048828125,0.16297096888937523,-0.014327681394279534,47.81126046105672,1572.231982421875,1564.4419860839844,1535.3946594238282,1590.886857681483,1537.9971144864858,-78.3750820308626,26.95179199218751
2013-04-18,1541.6099853515625,18.3499755859375,-0.08458441854829413,-0.006701003439812281,44.762066782844855,1561.87998046875,1563.5869873046875,1536.212158203125,1591.8550538984227,1535.3189207109522,-90.90025938968772,24.508393554687473
2013-04-19,1555.25,16.489990234375,-0.08248432199033617,0.008847902373522176,49.32663520848015,1555.1599853515625,1564.0594848632813,1537.2194905598958,1591.3756152264907,1536.743354500072,-68.65624993779026,23.842790527343823
2013-04-22,1562.5,17.360107421875,-0.16526932353278967,0.004661629963028435,51.61527996565836,1557.18798828125,1564.3399841308594,1538.3474914550782,1591.4606472134585,1537.2193210482603,-56.83301714201535,22.72359619140616
2013-04-23,1578.780029296875,17.0799560546875,0.19640723787535075,0.01041921875000007,56.379493383208974,1558.0300048828126,1565.6944885253906,1539.6111592610678,1592.860903235878,1538.5280738149033,-30.2836962731893,22.523601074218732
2013-04-24,1578.7900390625,7.199951171875,0.009281516906721965,6.340190171760796e-06,56.382337181417945,1563.3860107421874,1566.445489501953,1540.9213256835938,1594.2117193985282,1538.6792596053779,-30.267372440194055,20.394006347656386
2013-04-25,1585.1600341796875,13.7099609375,0.0862477211080972,0.0040347322693841114,58.24780292762421,1572.0960205078125,1567.5609924316407,1542.2099934895834,1596.4873827103129,1538.6346021529685,-19.879243450062013,18.258410644531068
2013-04-26,1582.239990234375,8.219970703125,-0.18164141452906168,-0.0018421130247733286,57.043417761702564,1577.4940185546875,1568.2134948730468,1543.5479939778645,1597.8740324418764,1538.5529573042172,-24.641224048589283,16.359211425781268
2013-04-29,1593.6099853515625,14.31005859375,-0.09611019752268168,0.007186011722218666,60.470777535026485,1583.716015625,1569.7854919433594,1545.1396606445312,1601.3677504735424,1538.2032334131763,-6.099141406198677,19.03961181640625
2013-04-30,1597.5699462890625,11.0699462890625,0.29533411732152737,0.002484899676771457,61.6193479634689,1587.4739990234375,1571.1514892578125,1546.5463256835938,1605.0934727874883,1537.2095057281367,-0.0,19.784013671875073
2013-05-01,1582.699951171875,16.27001953125,-0.05734205235149148,-0.009307883608932754,55.14027469263723,1588.2559814453125,1572.6019897460938,1547.9961588541667,1605.874893069779,1539.3290864224084,-24.163170579309114,21.817807617187555
2013-05-02,1597.5899658203125,15.8299560546875,-0.04627625824287884,0.009407983261396247,59.70879000940766,1590.7419677734374,1574.482489013672,1549.4344909667968,1608.9804439010986,1539.9845341262453,-1.61420909802116,25.703005371093695
2013-05-03,1614.4200439453125,20.8599853515625,0.07037823549503264,0.010534666895180678,64.15256674093735,1597.177978515625,1577.5394897460938,1551.139491780599,1614.8478101403316,1540.231169351856,-4.901031593475756,29.38000976562489
2013-05-06,1617.5,5.56005859375,-0.15030064568760038,0.0019077786269059427,64.91517981603589,1601.9559814453125,1580.2609924316407,1552.9413248697917,1620.9159443928124,1539.606040470469,-2.710795075204301,32.84200927734378
2013-05-07,1625.9599609375,9.3900146484375,0.08077093892052867,0.005230269513137653,66.99233753088635,1607.633984375,1583.1284912109375,1554.7418233235678,1628.176110662308,1538.080871759567,-0.0778537326388889,34.79780273437518
2013-05-08,1632.68994140625,10.080078125,0.07406377848548762,0.004139081299929126,68.58567608485475,1617.631982421875,1585.3764892578124,1556.6698221842448,1635.5828252478075,1535.1701532678173,-0.09647449765938228,37.4727929687499
2013-05-09,1626.6700439453125,11.9200439453125,-0.027372211438377314,-0.0036871039064235722,65.53814989915044,1623.447998046875,1587.0414916992188,1558.4571553548178,1640.4693154864242,1533.6136679120134,-9.606034616087623,39.410192871093614
2013-05-10,1633.699951171875,9.989990234375,-0.10728582171574019,0.004321655306021466,67.36197455205652,1627.3039794921874,1589.2839904785155,1560.3466552734376,1646.6511255691598,1531.9168553878712,-1.806727923475005,42.17579101562501
2013-05-13,1633.77001953125,9.260009765625,-0.056980952350095704,4.2889368592202715e-05,67.38050469495668,1630.5579833984375,1593.3544921875,1562.2198221842448,1651.240839706942,1535.468144668058,-3.7042894974835647,43.880393066406214
2013-05-14,1650.3399658203125,17.3499755859375,0.18799903799903794,0.010142153479971716,71.50115687563095,1635.433984375,1597.1429931640625,1564.395654296875,1659.5910668960669,1534.6949194320582,-1.0334656288852482,46.654594726562436
2013-05-15,1658.780029296875,14.8099365234375,0.0577391917959158,0.0051141362697153525,73.34799130571577,1640.652001953125,1602.481494140625,1566.5263224283854,1666.907731465489,1538.0552568157611,-3.2288372985976372,51.88280273437499
2013-05-16,1650.469970703125,11.9100341796875,-0.0394565597795179,-0.005009741163373271,68.63202593857235,1645.4119873046875,1607.924493408203,1568.8349894205728,1669.0043268364975,1546.8446599799086,-13.73896633591039,54.990603027343695
2013-05-17,1667.469970703125,15.02001953125,-0.020614096261738157,0.010300096519028301,72.52396445304785,1652.1659912109376,1613.5354919433594,1571.5858215332032,1674.8585180376629,1552.212465849056,-0.0,57.83139648437509
2013-05-20,1666.2900390625,9.3199462890625,-0.048138320288545144,-0.000707617924973758,71.85754983587195,1658.6699951171875,1618.7249938964844,1574.097322591146,1679.426578819671,1558.0234089732978,-7.153703908625856,60.408200683593805
2013-05-21,1669.1600341796875,12.260009765625,0.07281654188599984,0.001722386289245481,72.51901096943752,1662.4340087890625,1623.243994140625,1577.1191569010416,1684.874313550646,1561.613674730604,-6.260869565217392,62.46940673828135
2013-05-22,1655.3499755859375,38.320068359375,0.24119696262480228,-0.008273657594813577,64.64531683151563,1661.747998046875,1627.0719909667969,1579.7593241373697,1686.5494984601712,1567.5944834734225,-35.53254115338493,62.67801025390622
2013-05-23,1650.510009765625,19.969970703125,-0.09527816886875085,-0.002923832356719225,62.10051861572766,1661.756005859375,1630.3394897460937,1582.0013244628906,1687.2469375090625,1573.432041983125,-50.25352517937471,63.14220703124988
2013-05-24,1649.5999755859375,12.9000244140625,-0.300957290692458,-0.0005513654411685165,61.609425848780106,1658.1820068359375,1633.7074890136719,1584.2499898274739,1686.4495819245271,1580.9653961028166,-53.27481898855094,63.004809570312545
2013-05-28,1660.06005859375,21.5799560546875,0.25355319642649965,0.006340981548631053,65.03234706834719,1656.9360107421876,1637.0299926757812,1586.614324951172,1687.4577987976909,1586.6021865538714,-42.05947889235755,63.64661132812489
2013-05-29,1648.3599853515625,16.5198974609375,0.037525308034939586,-0.007047981897774669,58.7251740869105,1652.7760009765625,1639.5694946289063,1588.6669921875,1686.6335479886238,1592.5054412691889,-60.571095526697725,61.523413085937364
2013-05-30,1654.4100341796875,13.300048828125,-0.024677040762278613,0.00367034439193481,60.840131012424685,1652.5880126953125,1643.1549987792969,1590.577325439453,1682.2240312177564,1604.0859663408373,-51.63064696978731,58.96501220703135
2013-05-31,1630.739990234375,28.25,0.17177630036986002,-0.014307241527974024,50.037352594718016,1648.6340087890626,1644.8125,1592.0653259277344,1678.1318895096413,1611.4931104903587,-93.38187326432718,55.551413574218714
2013-06-03,1640.4200439453125,17.7000732421875,-0.035986437701239105,0.005935988427895333,53.66107304228749,1646.7980224609375,1646.1125,1593.6679931640624,1676.3228343848405,1615.9021656151594,-72.54103250217307,50.95402099609373
2013-06-04,1631.3800048828125,22.9100341796875,-0.07546172006062646,-0.005510807488524838,50.01295421302632,1641.06201171875,1646.8065002441406,1595.004659016927,1674.8061016385175,1618.8068988497637,-86.565276097088,45.973217773437455
2013-06-05,1608.9000244140625,22.2200927734375,-0.005881483589867065,-0.013779732742503992,42.30991540213813,1633.17001953125,1645.9535034179687,1595.8826599121094,1677.4484139800622,1614.4585928558752,-97.73997177250959,38.80301513671884
2013-06-06,1622.56005859375,24.330078125,-0.02339256954863933,0.008490293972530871,47.59213646655872,1626.8000244140626,1645.4470092773438,1597.0506612141928,1678.142945177884,1612.7510733768036,-72.6474894981192,34.34822265625007
2013-06-07,1643.3800048828125,19.1300048828125,-0.049442123482682954,0.012831541229424204,54.439403985985805,1629.32802734375,1646.2825073242188,1598.5316609700521,1677.7905748168407,1614.774439831597,-49.24116105994546,32.02462158203116
2013-06-10,1642.81005859375,9.429931640625,-0.11662549414440726,-0.00034681344994402785,54.230520732227355,1629.8060302734375,1646.7380126953126,1599.8579956054687,1677.739504966068,1615.7365204245573,-49.88190959256408,29.873227539062327
2013-06-11,1626.1300048828125,17.2099609375,0.15341437458245633,-0.010153367167240024,48.379882207929064,1628.7560302734375,1646.3560119628905,1600.9484965006511,1678.2069547149317,1614.5050692108493,-68.6340624609739,25.201022949218668
2013-06-12,1612.52001953125,26.7899169921875,-0.06786370211688408,-0.008369555515669425,44.19064696870855,1629.480029296875,1644.4650146484375,1601.955497233073,1679.6376032907347,1609.2924260061404,-81.19236281144164,20.771625976562518
2013-06-13,1636.3599853515625,31.1800537109375,0.054978064354967104,0.014784291377196501,52.02677480190539,1632.2400146484374,1643.344012451172,1603.4224975585937,1678.0212191256735,1608.6668057766703,-49.81572165776604,17.313220214843795
2013-06-14,1626.72998046875,16.840087890625,-0.12999982241270103,-0.005885016114436148,49.031899108009604,1628.910009765625,1642.1570129394531,1604.5561645507812,1677.4273480786005,1606.8866778003057,-62.490119339104275,15.577219238281259
2013-06-17,1639.0400390625,16.1600341796875,0.06725182009933994,0.007567364431436019,52.77428633811875,1628.156005859375,1640.7355163574218,1606.1101643880208,1673.9415405847453,1607.5294921300983,-35.913906764276824,13.724018554687518
2013-06-18,1651.81005859375,14.419921875,-0.0051321611179823146,0.007791157767295331,56.35447655853279,1633.2920166015624,1640.0115173339843,1607.6921651204427,1671.4562678021432,1608.5667668658255,-15.860501047603165,13.992221679687646
2013-06-19,1628.9300537109375,23.5399169921875,0.13588039654211181,-0.013851474486292426,49.16304168810728,1636.5740234375,1638.000018310547,1608.9795003255208,1666.6132607814604,1609.3867758396334,-49.47322529965083,14.788823242187618
2013-06-20,1588.18994140625,40.300048828125,0.3705973946844341,-0.02501035094286319,39.49783376170084,1626.9400146484375,1634.6420166015625,1609.3864990234374,1669.7160977397687,1599.5679354633564,-94.46114872242848,11.342612304687464
2013-06-21,1592.4300537109375,21.489990234375,0.19313829404077087,0.002669776576555538,40.80225376638193,1620.080029296875,1631.738018798828,1609.879500325521,1670.684137004921,1592.7919005927351,-80.74244421534425,6.266416015624827
2013-06-24,1573.0899658203125,28.4400634765625,-0.1834687991609858,-0.012145015629135836,36.89493337674536,1606.8900146484375,1627.9125183105468,1609.9445007324218,1673.8705223072704,1581.9545143138232,-86.40527194008071,-0.3903930664062045
2013-06-25,1588.030029296875,16.7000732421875,-0.20544145544884929,0.009497272121224087,41.55131233699024,1594.1340087890626,1624.311016845703,1610.3755004882812,1670.9459674878167,1577.6760662035895,-70.48787815336435,-4.913791503906168
2013-06-26,1603.260009765625,14.5599365234375,-0.05392736834548828,0.009590486444071455,45.9311947287232,1589.0,1622.0560180664063,1610.9256673177083,1668.1531239799265,1575.9589121528861,-54.261601948755434,-6.413593750000018
2013-06-27,1613.199951171875,13.6300048828125,-0.05446359819466384,0.0061998311850259835,48.63647145866221,1594.002001953125,1619.9955139160156,1611.917500813802,1663.6212284231303,1576.369799408901,-43.67142193858507,-9.953395996093832
2013-06-28,1606.280029296875,14.8798828125,0.47930772111492215,-0.004289562412875814,46.877997171194906,1596.7719970703124,1618.7725158691405,1612.6891682942708,1662.501273965883,1575.043757772398,-51.04402257247682,-13.291791992187427
2013-07-01,1614.9599609375,16.8299560546875,-0.3762162987549199,0.005403747467634501,49.35165170483075,1605.14599609375,1617.49951171875,1613.717167154948,1660.0410818879911,1574.9579415495089,-41.79627806440621,-16.893999023437573
2013-07-02,1614.0799560546875,17.489990234375,0.06842551108162165,-0.0005449081736377259,49.10200988726863,1610.3559814453124,1616.6345092773438,1614.567333984375,1658.6884604658762,1574.5805580888114,-42.73385000149565,-21.6986083984375
