Date,rsi_20,macd,wr_20,wr_60,cci_20,close_20_mvar,dma,MaxDayDelta_change,Volume_change,Close_change,close_20_sma_change,close_60_sma_change
2016-01-27,36.46514359493476,-9.884075558394215,-68.72208419293936,-68.72208419293936,-51.289008242682804,2352.737211570033,-31.543426154641566,0.5851872564268363,0.09089156803443821,-0.010863483795639506,-0.0011666615390708568,-0.0011666615390708568
2016-01-28,38.92854406770252,-9.076947562034775,-64.11403752403204,-64.11403752403204,-51.000448120113326,2250.3227365911,-29.821573893229242,-0.33822734989967584,-0.012837502418995173,0.005528577205787588,-0.0007368405909115028,-0.0007368405909115028
2016-01-29,48.41046756577354,-5.338960635221611,-43.362400535162166,-43.362400535162166,11.247994472745198,2152.771570887655,-29.183910490336984,0.5776216436838577,0.1714379470744789,0.0247602174153414,0.0006270688588241313,0.0006270688588241313
2016-02-01,48.26576468909739,-2.4495485396191725,-43.74307677177906,-43.74307677177906,30.601693048437923,2061.0626240590277,-24.31801147460942,-0.41825458423750916,-0.21373806972898934,-0.00044323658717015935,0.0005415964824273534,0.0005415964824273534
2016-02-02,42.600248503399825,-2.5926393816287145,-56.71832458781964,-59.833550733956756,-6.122564772803813,1588.5135842743691,-21.357196335565277,0.4115281987983519,0.032541127534106096,-0.018743090830274922,-0.00285548791931145,-0.0004119569572480497
2016-02-03,44.395823635632745,-2.035304916282257,-49.73421446970217,-55.628334631973345,-22.091717773678162,1006.5425508353326,-15.750090997869165,0.20569040347211054,0.15902527116255416,0.004992038934619414,-0.002721302736707676,-0.0001496201288215815
2016-02-04,44.952947371339896,-1.3805632657051774,-40.38029970489488,-54.33581858089086,31.49677900989348,646.0467746250025,-10.96891506029192,-0.41393755166253365,0.003937791782251843,0.0015267325638141926,-0.001959459281014264,-7.045904642832834e-05
2016-02-05,39.85667592815062,-3.2893785047681376,-54.250208313243775,-70.00573851189904,-47.975773971647925,593.3585986279851,-12.055001831054597,0.5065221050907454,-0.05071514946123101,-0.018481246310869337,-0.0016544121003770895,-0.00083345019908454
2016-02-08,36.575665744751475,-6.584616001340237,-70.18985287706387,-81.78481769147555,-165.01629081437184,684.3614742713294,-11.883601074218632,0.10811790287509071,0.14331208899094117,-0.014153935656373462,-0.0018030531196764343,-0.001322709285258905
2016-02-09,36.42975384171187,-9.158990026312722,-71.08088533749314,-82.32927386750846,-144.27104231135098,751.293161092011,-14.637927246093795,-0.25630655183691264,-0.08041217359832231,-0.0006636203533073592,-0.0018818908966967696,-0.0012472920655441921
2016-02-10,36.38627759553459,-11.082573029792002,-71.33441749946721,-82.48419207480167,-103.08093987276618,729.4599063523743,-15.523148600260583,-0.060943432181650325,-0.13737599407318235,-0.00018895027740828407,-0.0022907047341858,-0.001163122024549712
2016-02-11,33.63590317753997,-14.082154833569575,-86.15610222566896,-91.67909579122282,-181.41181805878932,919.5054042745455,-19.072644914899456,0.17966719480499216,0.23028200672307242,-0.012301161792504733,-0.0016184411548075817,-0.001507325529277459
2016-02-12,40.99363984858275,-13.685265155843581,-60.11665685770837,-76.02803175648015,-88.74064351492142,876.944615086472,-25.16968909954221,-0.14959392626164048,-0.14613874345549738,0.019518049565855122,-0.0015114009998717925,-0.0007598868191334152
2016-02-16,46.39127473580653,-10.97959267338615,-37.651352523276614,-62.525212793569494,11.749653251310718,881.4011798993824,-29.2240030924479,-0.22466302297084395,-0.026879316658576236,0.01651665412216241,0.00040455274687389853,-0.00017093487978625532
2016-02-17,51.16115686359296,-6.454365165616082,-14.865068207133145,-48.82946812979806,95.42073548576124,964.6129834854557,-27.548074439264155,0.3103124749137032,0.09645631822030465,0.01648043921048603,0.0012062726878956376,0.00036905712472989904
2016-02-18,49.81843225554207,-3.505694377502323,-21.422319728115262,-52.77071810638474,95.60201117536037,960.1975955588493,-27.39626617431645,-0.5323076569625633,-0.11474516815190539,-0.004665713707027619,0.0015493943051960724,0.00019844615807573796
2016-02-19,49.81079001750088,-1.1641679826011568,-21.458736042267855,-52.792606209478244,65.06391858077414,967.4173602695746,-27.517009573271707,0.11401390173812653,-0.06618745900475376,-2.6032942938902792e-05,0.0012902233058487145,0.0001855884022401444
2016-02-22,53.940203021711106,2.744064680352267,-1.2399354300463974,-40.64005308801533,125.36973841549455,1097.5847099020098,-22.120250028722467,0.3401583020379366,-0.021275209095188097,0.014454197186153817,0.0010194378893801925,0.0006022867400006238
2016-02-23,50.14412840673033,3.9553840703281367,-18.91315554930315,-51.262579638712516,84.81469771701337,1111.266188972735,-15.727579171316847,0.030550467771477408,-0.040461586648613546,-0.012454371867771763,0.0011658853780518452,0.00020462113223951306
2016-02-24,51.411288250116804,5.49882140782006,-12.691397113228026,-47.52297849453734,53.55561975489595,1162.8412493111039,-8.574167209201505,0.7907516296394839,0.10964748820891113,0.004439786812972857,0.0006896514275185339,0.00031739899529914517
2016-02-25,54.53425560625427,8.29723147736945,-0.09172715778449199,-37.921968109729505,105.0582631638868,1285.5723757952182,0.24507825696787222,-0.3568658681175656,-0.04610342231744746,0.011348275359951865,0.001810499801361054,0.0006102633224545073
2016-02-26,53.92619440349332,10.114806700463987,-9.753966726533246,-39.52210082976782,114.09797207704602,1384.8968683804433,11.134689170435877,-0.3497357137576699,0.05592235461523343,-0.0018701144822791393,0.0014376349666980204,0.0005274975197642195
2016-02-29,51.315649082910966,10.216775257722247,-20.10335170324278,-46.457686122461,84.25657909153378,1358.23935229544,17.329590156750783,0.5401668348278361,0.05511543034280697,-0.008120976341902342,-0.00021025645455707842,0.00028789038684262636
2016-03-01,57.61253973220492,13.702456728220113,-0.0,-26.23848399465909,129.15302153222225,1577.5879745348593,23.931002807617233,0.5593375161468905,0.0504709928555549,0.023868791801894718,0.001023146194836233,0.0008766630854855073
2016-03-02,58.60241979122089,16.894596314209593,-0.03404488527496435,-22.687420227497128,143.40780617962506,1896.2301234863364,28.10258967701975,-0.5707717705812392,-0.03177343223196227,0.004094308735004493,0.0021879292449160648,0.000936441062593385
2016-03-03,59.4575596166535,19.734140435638437,-0.15791548894957277,-19.640478541363965,139.9644778174045,2240.1854392313285,33.78801037016365,-0.07848773090708572,0.08894893723709507,0.0034987406745825567,0.00211641944869001,0.0009774350258997533
2016-03-04,60.27655094200839,22.23910714364206,-4.592279205669096,-16.75140948145532,138.84817078561105,2605.2647607644535,40.071215820312545,0.3701016507969752,0.19053269575142173,0.0033058923144386743,0.0022077942252844984,0.0010110220884316234
2016-03-07,60.50213805887189,24.082500461149266,-3.7029563544877684,-15.975425386453459,124.19427178159138,2849.37382087813,43.80727982954545,-0.25134162786000125,-0.1788037216959535,0.0008850141950174084,0.0031714983952910725,0.0009850590147555405
2016-03-08,56.22935082240929,23.507341745871372,-15.007783108263098,-25.83952113753917,92.18016123837447,2694.5553502761545,48.30033908420137,0.16188545510230878,-0.06572426924950381,-0.011240108649505087,0.0032682337090073066,0.0006800024572162222
2016-03-09,57.62926190414088,23.564170839714052,-9.983415662140729,-21.455478581501076,89.02003231639301,2494.372008819752,52.77978409476896,-0.33933121618737994,-0.13002488339275908,0.0050523932937867055,0.003548340770939351,0.0007631138025816497
2016-03-10,57.67342705537616,23.363153078496907,-9.827692164268358,-21.319601090659024,83.5851694942829,2193.363009004639,55.1560445582611,1.788328726001501,0.08386823571364888,0.00015580493345068724,0.003552819833754439,0.0007335124870671006
2016-03-11,62.05523274507587,25.480671052745492,-0.09528165256498208,-7.018856413508545,119.47787950044034,1703.1524402295192,60.53849232991524,-0.2280193105046011,-0.06812526988957657,0.01639550053418848,0.004964463532785013,0.0010555239109648618
2016-03-14,61.53108372035492,26.64863184935757,-3.2194419665811305,-8.136755155611569,120.00177625954588,1438.4238779517673,67.38291364397332,-0.5473650762828179,-0.14484556050821107,-0.001260972921287129,0.003961467550367415,0.0009843643169613614
2016-03-15,60.745292760674715,26.968637006111976,-6.4684405572995916,-9.763217818735468,98.94832336925349,1317.120632388824,69.39440185546869,-0.14456480407164374,0.020766374700746937,-0.0018369416879204792,0.0030665234580624645,0.000905587427122656
2016-03-16,62.288021561627446,27.795156654014363,-3.4038066680747483,-4.813670163946709,110.44446215514995,1382.3379785056063,73.18020507812503,1.0522932433664631,0.13952273416697558,0.005600351545632654,0.0025503743168902027,0.0009839661066257666
2016-03-17,64.04927708067474,29.173375575193177,-3.639541850996205,-2.3926586192832207,127.5689604022773,1418.2868144502652,77.42159912109378,0.09554037543041205,0.11670142124022065,0.006595236486620859,0.0031104327691577893,0.0010782564507652026
2016-03-18,65.19964557822557,30.625498901443734,-1.7228727355805675,-1.1475389185198996,143.73519545278364,1430.6074194721357,81.19420654296869,-0.5348798304801204,0.43541964648337483,0.004405643688967897,0.003329129799721553,0.0011241415511173969
2016-03-21,65.4610454597549,31.571915574531204,-1.4178477068812296,-0.9473832305858285,134.998265748018,1540.1758385772628,84.00801269531257,-0.03840830072696755,-0.4807739030683639,0.0009855772666846896,0.0026710838367689504,0.001100608281383364
2016-03-22,65.0030506353095,31.811024901396422,-4.1063072572821975,-2.758639132107745,120.43629944295697,1417.4604949897682,88.50661621093764,0.48842191165969595,0.01239708582597876,-0.000877387766836879,0.0032271403373427265,0.0010425381283276636
2016-03-23,61.69868416550415,30.60388758870249,-15.161313434613463,-8.069016985345131,92.55343484425141,1223.4893537171401,90.99081298828128,-0.14598039887601943,0.0646636204606752,-0.006386031602501285,0.002675666277888178,0.0008838081471711501
2016-03-24,61.50508607405075,29.248161084461117,-16.555933795046368,-8.381397979229734,65.05358588649685,1121.9575099671938,93.68261474609358,-0.010227465247126588,-0.06368714469805004,-0.0003780702927851376,0.002102673325119042,0.0008450893465146159
2016-03-28,61.68751978697082,27.93987167781256,-15.666353640881168,-7.9310503637594465,72.74162741686645,962.2170108923557,92.23322509765626,-0.20959081818345615,-0.17566877560362937,0.0005452554858313974,0.002216824350712132,0.0008251048488543411
2016-03-29,64.54873336322508,28.014602037709892,-1.3305046745391087,-0.6450657619436951,90.98864350988781,687.2478190348075,93.1068237304687,1.576997161972714,0.3607004403561296,0.008816651779288476,0.003051457462953433,0.0009529350603176834
2016-03-30,65.88372130311248,28.460032143449553,-7.987638319321383,-3.151352572297475,131.82478537859788,696.6634698752613,94.23641357421866,-0.4949269785668161,-0.06070119534420104,0.004350315260639448,0.0021209479719017654,0.0009968023998325748
2016-03-31,64.6764317960469,28.15121655070675,-12.111475751913574,-4.757533630929511,111.81144785516078,689.0854226041076,93.92021484375005,-0.24964096816000558,0.0348075792898106,-0.00203975921756705,0.0018120959383818303,0.00040251326645646124
2016-04-01,66.66789924194795,28.62012340424326,-2.1640876801579925,-0.8642632225132276,107.98992987408238,732.5023042388314,92.87021972656271,1.9722948370833722,0.00934249908486029,0.006330915127309877,0.0019591202064666025,0.0004791819621563498
2016-04-04,64.70948174818355,28.134295043582597,-8.448478332591208,-3.3740357084447643,109.23642430135911,743.1399367739916,90.58240234374989,-0.6317169892810868,-0.07047485459961222,-0.003208322345054082,0.0016291588995784867,0.0006480830709598706
2016-04-05,58.96300997726779,25.771999203665246,-28.255533073858143,-11.284301598380198,52.01133812984416,693.7634353688684,87.17399658203112,0.7414870253097081,0.19198671145907142,-0.010144492387214377,0.001067537473127489,0.0008714068022614985
2016-04-06,62.55209003856371,25.33094808028136,-7.947600469731611,-3.174002077733014,76.48906230841882,559.6180505881938,85.06838378906264,0.21565614516247522,-0.09726300386048348,0.010507619269939372,0.0021470421477676194,0.00123355836858563
2016-04-07,56.55557690567484,22.73355236003613,-31.336243392957257,-12.51463281482147,24.28833654636795,418.5313727613683,82.82279052734361,0.20502580888832944,0.013450463901034437,-0.011975786526205012,0.001290615125423722,0.0010072346495100248
2016-04-08,57.54059009471478,20.890877544877412,-34.18374322127873,-10.367242765365896,32.372421301510805,264.45073601269513,80.69579345703141,-0.35159305940958174,-0.11620388030253204,0.0027865779152880243,0.001420662175809495,0.0009269074590463333
2016-04-11,56.21773675987543,18.763720181889084,-47.36545889920123,-12.484457313182547,21.17305618898334,235.9698602415548,78.21718749999991,0.11140400629044311,0.06200569722550475,-0.0027397858070188352,0.00048404723242412295,0.001289854692774206
2016-04-12,59.651760534597,18.449933431289537,-19.115236047751385,-5.03834131486869,54.61526729692953,206.63788856086686,76.45858398437485,0.20238226407872828,0.18832122516704786,0.0096621337827838,0.0010282212841707938,0.0011877430955851143
2016-04-13,62.86816435732164,19.637962026673677,-1.0391179680954399,-0.2783103441956022,183.42542773971567,200.74998877168977,75.44478271484377,-0.31805729719301634,-0.011300221239981645,0.01004013710204088,0.001623007259374809,0.001713941923948692
2016-04-14,62.9222893731825,20.373381448343707,-7.704102399214944,-1.8218681312402567,185.6754782001224,212.05211721026166,74.15378662109356,-0.43741601482382564,-0.1016167163267594,0.0001729273803483533,0.0013540147452870688,0.001705591656361305
2016-04-15,62.377426025274346,20.554284267472894,-10.880025702907266,-2.5599857949488563,144.57033913764448,234.0234033880134,71.58478271484387,-0.2883865939204988,-0.017106272919670595,-0.0009842848497145784,0.0009769010627120878,0.0018713076781740057
2016-04-18,64.52421257352475,21.5436893975982,-0.4431544477821981,-0.11239256750524963,157.15840662901365,301.76455858701286,70.82800048828153,2.04056107126453,-0.10389712139837093,0.006541025289023228,0.0010882763024291364,0.001901136704097084
2016-04-19,65.50756446043394,22.586910568309122,-3.984793606130452,-1.105629933734462,178.59654046590944,386.01858989571207,71.97600097656232,-0.41122744227663055,0.17484804997467496,0.0030844851678346608,0.0011949267847410905,0.0016327082619489452
2016-04-20,65.75502190690324,23.273951174047852,-9.767548285006974,-2.8742795744109535,166.73687321581696,461.4494725516561,70.57080078124977,0.19077129549222382,0.0739190572850239,0.0007615448773992117,0.0012759760381781948,0.0018941827084455465
2016-04-21,62.53177814975132,22.67809522312018,-22.098075215993738,-6.502762451108001,115.25173906534677,455.30505247529453,70.74239501953139,0.03598302781184737,-0.0022915830322494113,-0.005194027008290192,0.0013269271608471467,0.0015762007022661617
2016-04-22,62.54949158171324,21.96069367489872,-23.5315119665509,-6.4695018988936,82.74311354646585,430.9347884141031,70.34600341796886,-0.14022878169746422,-0.09213970766102475,4.785972478082989e-05,0.0013462213730333072,0.0017478066994416341
2016-04-25,61.392706753443534,20.846641791435104,-28.11217368981685,-7.728859978348192,58.45537791245064,387.3494080280479,69.75180664062509,-0.09679940454037961,-0.12421318109629664,-0.0018120458796383465,0.001226011118574677,0.0016260031150818754
2016-04-26,62.152792082039575,20.047422052276488,-25.048670105177994,-6.4296703595344,76.92023997484453,389.62317644017094,68.21140625000021,-0.0658247146565577,0.0715266858247936,0.0018727515871905798,0.0008854395646504809,0.0012645914084581378
2016-04-27,62.83243293647315,19.467403588911566,-20.58271389563107,-5.283317034310693,73.3212337565962,406.328083479447,65.49300537109366,0.5880510773438017,0.15262608969439362,0.001649352800310755,0.0007522833480249069,0.0012989339330469196
2016-04-28,56.81232094739746,17.251100477263208,-45.61811033576052,-11.70958021532557,28.792904818838338,393.0149371066006,61.81620605468743,0.5745274764953407,0.05115228615817635,-0.009230768513682652,0.00038718512925828286,0.0014389089631230423
2016-04-29,53.86032203632065,14.481081434238149,-59.22330097087378,-15.201857074539738,-47.46709759193515,398.38473823231556,57.32381103515627,-0.22073260008643725,0.09162289087297903,-0.005063088369821722,-0.00018014959442869127,0.0012704379187198356
2016-05-02,57.433435053773046,13.43051845201444,-38.343193770226534,-9.842203016732086,5.251190375834938,394.7198355000684,52.75979736328122,-0.1975076682776652,-0.18356246492883743,0.007809946463542827,0.0003685563402211489,0.0013785408140192246
2016-05-03,52.62987728347785,11.015768731703247,-61.72159435679612,-15.843136745893032,-51.54801230969975,351.378917418893,46.65940185546856,0.2877110336948703,0.0865062442887603,-0.008676638198860664,0.0004382522688228807,0.0015204622768731912
2016-05-04,49.664090585482825,8.022442146958838,-77.57919953478964,-19.913579350551213,-105.1017403101214,380.9364064744448,38.93442138671867,-0.33826944140197157,-0.02751480211530677,-0.005936889314214544,-0.00037402965070099103,0.0016370763360269436
2016-05-05,49.54647513260337,5.546780678359937,-84.7288127469307,-20.0764749331037,-109.73228774506465,352.92362103058565,32.43281494140638,-0.01966366525423724,-0.01232703224789089,-0.0002390081258001331,0.00020995787280964073,0.0016405168469391107
2016-05-06,51.163154068568794,4.062686704702173,-75.29341162189624,-17.913322189696288,-114.29903562169328,327.943534590463,26.879997558593686,0.26349024110218133,-0.052932122249303326,0.0031746390805036384,0.00022965538847041778,0.0016944547650283859
2016-05-09,51.552240510859704,2.9771639322275405,-73.12854190961353,-18.8583118378516,-85.75551017847552,279.493408531815,21.757189941406068,-0.46142127909773634,-0.0020361663176472478,0.0007534970439868616,0.00040192731205990206,0.001892078008550735
2016-05-10,57.46641093316985,4.140880843168816,-37.23480431269052,-11.126473977602368,-4.387869830277745,265.5793012091212,17.982985839843877,1.2602223104406511,-0.04973314821755681,0.012483643435067249,0.0005453908167831756,0.0018062554314599577
2016-05-11,52.25889872823521,3.417014781186481,-65.06986640479552,-21.172496047485645,-35.93192376687554,276.0973156476513,13.191791992187518,-0.15333274787037854,0.06160213321482133,-0.009561518078546327,-0.0004318435026010592,0.001386506207082805
2016-05-12,52.17153991889137,2.7830588533010996,-65.55848796688421,-21.331484203811055,-64.0948722932797,285.22135713469424,10.468593749999854,0.10780780002074475,-0.010358505277369368,-0.0001694649071644072,-0.00044910830928823753,0.0011255926929367721
2016-05-13,47.95093444354062,0.8597249734366414,-89.99996590219385,-29.284275927107313,-104.51860099403372,332.2638992435509,7.535388183594023,0.13422398558103055,-0.053540221923175535,-0.00847828902508041,-0.0008211313608531556,0.0010546340918864416
2016-05-16,52.57764495603052,0.9413220336950872,-61.99731309287561,-20.172745679971154,-55.697495666473074,316.88826654809185,4.724987792968477,0.07142083240895047,-0.021933696101545275,0.009796652464963085,-0.0006666981988683318,0.001217955790313141
2016-05-17,48.202327965350015,-0.5560011233601472,-89.16201231612759,-29.011621779047513,-93.75774610206714,312.2977422636348,2.1999731445312136,-0.018929434765440623,0.1735325702012933,-0.009411297455333645,-0.0012916193639012086,0.0008310561430047159
2016-05-18,48.300130576128296,-1.6892842224997366,-81.03621411356814,-28.82073613846282,-103.03286446675723,286.16547969981775,0.4835620117187318,0.050266277271946436,-0.0018593512713679372,0.00020517873267866804,-0.001321762151058059,0.0010316103013643385
2016-05-19,46.62562589005264,-3.1630440774306408,-80.90020015081438,-38.25145667010573,-143.85266620350973,297.357619603319,-1.5910229492187682,-0.29939338991288744,-0.062065383827645704,-0.003706707658226005,-0.0012430433160873777,0.0008990782212696669
2016-05-20,49.6013518085869,-3.302559566833679,-64.30104794544282,-32.76611452162791,-69.76104260935962,270.9476909149157,-3.328007812499891,-0.09999132830374946,-0.08815707723622679,0.006019504059596059,-0.0009498967098306998,0.0008198848115152924
2016-05-23,48.60712874458372,-3.7154855446638066,-70.08644601125663,-35.15399084949337,-66.75494978877967,252.82671891399346,-4.910000000000309,-0.49483779637274594,-0.12890966886662014,-0.0020854589704891735,-0.0009626664669151186,0.0008140828819078738
2016-05-24,54.84446805650901,-1.7624602713954118,-32.211245736688646,-20.113804057453578,49.087907870620484,217.13399570328946,-6.871384277344077,2.247571818421902,0.18715880974511379,0.013681382686285826,-0.0003791322768255112,0.0011700607343183567
2016-05-25,57.640989972978545,0.9423761623770588,-11.93624201819328,-14.418284545254833,166.67233635943737,202.01766142244725,-5.755576171874964,-0.41524658004590054,0.06390909040784698,0.006974740643369559,-0.0001117917422976955,0.0009116019148729393
2016-05-26,57.527048294481325,3.0157178589438445,-6.72753040674172,-14.77429052035681,172.5350579645891,233.63598870379542,-4.414179687500109,-0.5430412410958481,-0.16277376423884993,-0.00021044390350322129,0.0003465801207180874,0.0008414436394221791
2016-05-27,59.25378502097864,5.32025001643342,-0.0,-8.455561428549291,169.42243415498731,301.31076619510435,-0.33857421874972715,0.2465424542657153,-0.04699488392102735,0.004286857336424754,0.0008185068239761062,0.0008570389855797611
2016-05-31,58.66256440455528,6.896883077885832,-8.418246510756894,-9.943647955538184,152.9209520444449,341.8612045615408,1.7430322265622635,0.6466742621527777,0.46612214409820885,-0.0010052630048559275,0.0003759730164811792,0.0007857967259590204
2016-06-01,59.1465519011003,8.24333972793238,-5.349884255798619,-8.265138693520978,124.07222577538356,401.2693019830329,6.000444335937573,0.07083669670362247,-0.21912941004472342,0.0011350423274503196,0.0008708039138500823,0.0007901203714273386
2016-06-02,60.363608238966364,9.67721342354207,-0.0,-4.0832419384552345,123.41264609855223,459.86611457021974,10.654245605468532,0.05041305785886796,0.030509166933793352,0.0028246780734553223,0.001309907202132754,0.0010195398036447756
2016-06-03,58.46822070935142,10.201445553918802,-7.7254301691447385,-8.406320106471446,97.21345871396824,482.35931075648267,15.314831542968932,0.1223784417106033,-0.0013598625823074695,-0.002911814656949452,0.0011719156815823695,0.0008881160287130818
2016-06-06,60.64932433249021,11.315764266524639,-4.517086339722303,-3.3292797603247797,122.31049922676802,538.9300680558272,19.554416503906396,-0.330301685891748,-0.0512048690934952,0.004897281193053882,0.001261533044596641,0.0009678481613515366
2016-06-07,61.21659195954865,12.276772256997447,-7.598427514570346,-6.219921482620587,124.85691005253354,593.9108437101402,24.461804199218932,-0.27853009372016446,0.026934765050754983,0.0012894462510633087,0.0012881439860736865,0.0007256680886185141
2016-06-08,62.67228923213814,13.44729339128844,-1.5109165461742753,-1.239967735857445,118.43217501993641,681.3387084773566,27.485607910156432,-0.1327373879226531,0.007731849391608314,0.0033095665337075086,0.0008360783067455912,0.0008020595419755416
2016-06-09,61.408838433502,13.920791131690748,-5.357214258904076,-4.587881559442305,95.331702076108,734.9686002556458,28.94900146484406,0.26400523152617317,-0.07628731688966495,-0.0017177585589538413,0.0012272047602515102,0.0008019792654698765
2016-06-10,55.16658826107398,12.585029386255428,-25.86641661002127,-24.88055373934103,48.191910754913074,728.3464276854146,28.81939697265625,0.9788376733758715,0.0682881908142674,-0.009175181182794367,0.000767803361258812,0.0005542154139075439
2016-06-13,50.43706383655719,10.038375268467917,-43.83979692786322,-42.3107948632405,5.864663374641594,657.1826068975786,26.69379638671853,0.0025521955106257987,-0.03498709818748735,-0.008115191387155773,0.0007789796740313992,0.0003094971450914308
2016-06-14,49.45576658063763,7.630436659215775,-47.79160341084832,-46.12477405926494,-33.19052093839535,644.6878021413129,24.347004394531268,-0.1251365984502285,0.10841295625333491,-0.0017988851350955182,0.0002077294146347608,0.0002070176619368702
2016-06-15,48.4424298884365,5.352229029861519,-51.828023284160395,-50.02041558157021,-32.96060496465146,577.7871811581618,21.037397460937882,-0.07849427261500896,-0.057197647728451484,-0.0018407128700851372,0.000582519242853019,0.00016001476918070523
2016-06-16,50.26485431722778,4.023967355462446,-44.97046915287292,-43.40203259521877,-63.03290614001857,500.8437200688138,18.083793945312664,0.8454429229371081,0.023573088988693147,0.0031329906996742096,0.0007276636986368601,0.00022663856380678027
2016-06-17,48.386807855157386,2.397458083105903,-62.70503440838525,-50.305984753046154,-72.32473972387568,393.20726987616604,14.70660400390625,-0.474876469017094,0.36500766203269874,-0.0032579654199809127,0.0007467726522922824,0.00027738712653624376
2016-06-20,51.75826744717063,2.055358350181905,-50.89374941704753,-39.41255605959569,-15.440768061302816,320.9525705215841,11.377612304687318,0.6328162253234575,-0.2998790541591033,0.00580818525653326,0.0007402322605289946,0.00038016685886410606
2016-06-21,53.26740150392902,2.2145654196579017,-45.098571264571746,-33.442668623781266,-17.367327719446152,220.72745892160773,8.116416015624964,-0.5757590506877452,-0.06764644810003917,0.002712061607464289,0.0009771575626078555,0.0004164887062403366
2016-06-22,52.21745060487917,2.0388796690522213,-50.01443694187304,-37.08800953448447,-17.18941161089965,208.59596601966038,4.274799804687518,0.4426699708588606,-0.020019301675286427,-0.0016515636618127383,0.00022433867235971405,0.0002444098286595864
2016-06-23,59.076751038147556,4.101054710741664,-10.3020625693582,-7.639454088851799,76.83921320132238,228.01186936942858,3.4408056640622817,0.336821847215816,0.040963840210090474,0.01336407865930278,0.0005441271317787599,0.0003963080368947214
2016-06-24,41.851703351896425,-0.3850126327911312,-94.4986562291445,-87.8486916525537,-174.2935810926947,390.68653316782627,-1.517797851562591,2.4717370612730516,1.3036956403087987,-0.035919799994431734,-0.0012578781637041514,-0.00017917792780397512
2016-06-27,36.422197965887534,-6.83631434513336,-93.12486561087731,-93.12486561087731,-306.2880429149065,800.3737374594666,-7.766000976562282,-0.4417485293840462,-0.28512593041086154,-0.01809650217612302,-0.002354946140435965,-0.0005797651990033792
